From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2022-09-16 07:00:00,2022-09-16 08:00:00,26.0,42.75,28.15,21.9,34.55,5.97,5.1,0.81,5.97,1.12,2.55,30.25,73.75,1.25,118.5,127.5,,-0.1,0.62,0.0,23.5
2022-09-16 08:00:00,2022-09-16 09:00:00,16.75,39.5,26.15,19.0,31.35,7.0,4.85,0.82,6.12,1.5,2.55,30.35,68.75,1.15,134.75,355.0,,-0.1,0.72,0.0,25.02
2022-09-16 09:00:00,2022-09-16 10:00:00,15.25,40.25,19.23,17.33,24.88,6.83,4.58,0.74,6.68,1.9,4.35,30.5,67.25,1.0,153.25,464.0,,-0.1,0.88,0.0,25.95
2022-09-16 10:00:00,2022-09-16 11:00:00,11.75,36.25,15.23,17.48,21.65,7.95,4.35,0.71,7.5,1.6,3.83,30.85,64.25,0.85,164.0,573.75,,-0.1,0.8,0.0,27.2
2022-09-16 11:00:00,2022-09-16 12:00:00,7.5,31.75,12.0,15.55,18.0,9.1,4.65,0.72,7.65,1.05,2.38,30.92,63.5,0.95,167.75,606.5,,-0.1,0.7,0.0,27.48
2022-09-16 12:00:00,2022-09-16 13:00:00,5.75,35.0,9.4,14.73,15.47,6.1,5.55,0.8,8.53,0.82,2.72,30.88,63.25,0.97,175.0,408.0,,-0.1,0.7,0.0,27.65
2022-09-16 13:00:00,2022-09-16 14:00:00,7.0,35.0,7.75,13.1,13.25,6.5,6.72,0.75,8.82,0.98,2.15,30.38,64.25,0.83,154.33,107.5,,-0.1,0.7,0.0,27.38
2022-09-16 14:00:00,2022-09-16 15:00:00,11.5,27.0,9.1,14.62,15.22,6.48,6.9,0.77,8.15,0.23,2.4,30.32,64.75,1.03,151.0,80.0,,-0.1,0.8,0.0,27.12
2022-09-16 15:00:00,2022-09-16 16:00:00,9.75,41.0,10.25,18.02,17.88,7.2,6.95,0.83,7.67,0.88,2.2,30.45,65.0,0.77,77.5,39.5,,-0.1,0.57,0.0,27.05
2022-09-16 16:00:00,2022-09-16 17:00:00,17.5,66.25,12.47,19.55,20.55,6.88,6.9,0.84,7.48,1.27,3.27,30.42,66.25,0.77,145.75,29.25,,-0.1,0.77,0.0,26.68
2022-09-16 17:00:00,2022-09-16 18:00:00,16.0,45.0,12.43,20.4,21.0,7.48,7.62,0.88,7.32,0.57,3.12,30.4,68.0,0.6,183.5,21.75,,-0.1,0.7,0.0,25.95
2022-09-16 18:00:00,2022-09-16 19:00:00,14.0,45.0,10.8,19.65,19.25,6.72,6.03,0.89,6.28,1.08,3.3,30.32,69.5,0.55,173.0,13.25,,-0.1,0.77,0.0,25.25
2022-09-16 19:00:00,2022-09-16 20:00:00,9.75,30.0,20.45,24.0,29.35,8.43,5.47,1.1,5.3,0.8,3.82,30.83,69.75,0.47,171.0,13.5,,-0.1,0.93,0.0,24.93
2022-09-16 20:00:00,2022-09-16 21:00:00,14.5,39.25,18.17,19.92,25.38,7.75,4.9,1.03,5.22,1.22,4.53,30.8,71.0,0.45,142.0,13.75,,-0.1,1.07,0.12,24.7
2022-09-16 21:00:00,2022-09-16 22:00:00,14.25,35.5,22.57,21.35,29.68,7.85,5.25,1.02,4.88,1.1,2.92,30.8,71.0,0.5,237.0,13.5,,-0.1,0.82,0.0,24.7
2022-09-16 22:00:00,2022-09-16 23:00:00,16.5,24.0,10.43,12.77,15.3,7.67,5.1,0.91,6.75,1.18,3.0,30.83,71.5,0.47,174.75,13.5,,-0.1,0.75,0.0,24.52
2022-09-16 23:00:00,2022-09-17 00:00:00,12.0,30.25,7.68,9.55,11.33,7.78,4.75,0.88,8.1,0.38,2.15,32.1,72.5,0.72,165.25,12.25,,-0.1,0.8,0.0,24.42
2022-09-17 00:00:00,2022-09-17 01:00:00,10.5,28.5,5.83,9.2,9.62,7.62,3.7,0.65,8.53,0.2,1.75,32.58,74.5,0.85,192.75,12.0,,-0.1,0.62,0.0,24.15
2022-09-17 01:00:00,2022-09-17 02:00:00,5.5,19.0,4.65,6.72,7.35,7.22,3.25,0.64,8.55,0.0,1.98,32.58,76.5,0.73,219.0,12.0,,-0.1,0.73,0.0,23.77
2022-09-17 02:00:00,2022-09-17 03:00:00,3.75,14.0,4.55,6.0,6.88,8.22,4.1,0.67,8.3,0.0,1.7,32.58,78.0,0.9,183.5,12.25,,-0.1,0.6,0.12,23.35
2022-09-17 03:00:00,2022-09-17 04:00:00,3.0,16.75,16.8,12.88,20.5,7.58,3.48,0.73,6.07,0.0,1.75,32.95,78.5,1.2,117.75,12.25,,-0.1,0.55,0.0,23.05
2022-09-17 04:00:00,2022-09-17 05:00:00,3.75,17.75,15.18,12.4,18.95,6.0,4.3,0.73,6.78,0.0,1.8,32.5,79.0,1.1,200.25,12.0,,-0.1,0.62,0.0,22.85
2022-09-17 05:00:00,2022-09-17 06:00:00,7.25,24.5,23.98,17.23,28.67,7.03,3.9,0.84,6.88,0.0,1.95,32.48,75.75,1.0,80.67,12.5,,-0.1,0.65,0.0,23.05
2022-09-17 06:00:00,2022-09-17 07:00:00,11.25,28.75,28.35,18.1,32.67,7.23,5.6,0.83,7.32,0.25,2.02,30.78,75.5,1.12,36.0,36.25,,-0.1,0.65,0.0,23.1
2022-09-17 07:00:00,2022-09-17 08:00:00,11.25,29.25,28.18,17.5,32.23,6.35,6.53,0.75,6.8,0.73,1.98,29.05,72.75,1.02,49.0,159.0,,-0.1,0.73,0.0,23.9
2022-09-17 08:00:00,2022-09-17 09:00:00,11.25,34.5,29.72,18.38,33.9,6.37,7.07,0.86,6.2,1.3,3.0,28.75,67.75,1.08,79.75,356.0,,-0.1,0.8,0.0,25.5
2022-09-17 09:00:00,2022-09-17 10:00:00,16.25,38.5,26.88,19.7,32.3,6.9,6.6,0.88,5.35,2.52,8.22,28.18,66.0,0.75,133.0,424.25,,-0.1,1.82,0.0,26.68
2022-09-17 10:00:00,2022-09-17 11:00:00,11.25,35.25,18.15,15.12,22.78,7.6,6.25,0.7,6.78,2.05,6.68,28.15,63.25,0.82,109.75,572.5,,-0.1,1.12,0.0,27.55
2022-09-17 11:00:00,2022-09-17 12:00:00,12.25,31.0,19.25,21.65,27.15,5.9,6.7,0.71,6.35,1.62,4.18,28.15,62.75,0.95,132.5,550.25,,-0.1,0.8,0.0,27.5
2022-09-17 12:00:00,2022-09-17 13:00:00,12.0,31.0,12.1,15.17,17.93,5.87,4.1,0.74,7.28,1.33,3.58,28.1,61.75,0.88,141.25,402.75,,-0.1,1.0,0.0,27.85
2022-09-17 13:00:00,2022-09-17 14:00:00,9.0,24.0,13.15,16.75,19.62,6.65,2.52,0.78,7.5,1.15,2.82,29.7,63.5,0.97,119.5,83.75,,-0.1,1.02,0.0,27.32
2022-09-17 14:00:00,2022-09-17 15:00:00,9.5,31.25,13.07,16.95,19.68,5.95,3.02,0.71,7.6,0.98,2.28,30.42,63.25,0.95,64.25,78.75,,-0.1,0.68,0.0,27.1
2022-09-17 15:00:00,2022-09-17 16:00:00,10.0,32.5,8.62,14.8,14.9,6.25,2.58,0.72,7.78,0.95,2.52,30.57,64.25,0.8,98.5,66.0,,-0.1,0.68,0.0,26.95
2022-09-17 16:00:00,2022-09-17 17:00:00,6.0,24.25,7.65,16.92,15.22,6.58,1.85,0.76,7.22,0.82,2.7,30.45,65.5,0.57,77.0,46.75,,-0.1,0.65,0.0,26.78
2022-09-17 17:00:00,2022-09-17 18:00:00,5.0,23.25,7.75,17.27,15.53,6.5,2.65,0.74,7.18,1.07,3.25,30.48,68.25,0.42,199.75,27.0,,-0.1,0.85,0.0,26.07
2022-09-17 18:00:00,2022-09-17 19:00:00,13.0,29.75,16.95,22.9,25.98,7.08,3.08,0.94,4.73,0.72,3.1,30.4,70.0,0.38,251.0,13.75,,-0.1,0.65,0.0,25.38
2022-09-17 19:00:00,2022-09-17 20:00:00,17.25,39.75,17.0,22.62,25.88,6.33,3.3,0.9,6.1,1.32,4.97,30.38,70.75,0.47,254.5,13.0,,-0.1,0.97,0.25,24.98
2022-09-17 20:00:00,2022-09-17 21:00:00,12.0,42.75,15.43,25.35,26.02,6.38,2.53,0.87,5.57,1.68,5.67,30.33,71.0,0.33,252.0,13.0,,-0.1,1.1,0.12,24.75
2022-09-17 21:00:00,2022-09-17 22:00:00,13.25,35.75,24.92,29.7,36.08,6.55,3.27,0.94,4.67,1.35,5.88,30.35,71.0,0.47,283.0,13.0,,-0.1,1.18,0.0,24.73
2022-09-17 22:00:00,2022-09-17 23:00:00,14.75,32.25,19.4,23.23,28.15,6.03,3.2,0.78,5.95,1.17,4.33,30.33,71.0,0.58,262.0,13.0,,-0.1,1.12,0.0,24.75
2022-09-17 23:00:00,2022-09-18 00:00:00,9.0,25.75,16.55,22.9,25.62,5.72,3.35,0.79,7.03,1.23,3.75,30.3,71.5,0.6,218.75,13.0,,-0.1,0.85,0.0,24.57
2022-09-18 00:00:00,2022-09-18 01:00:00,10.5,29.0,15.37,19.75,23.0,5.45,4.52,0.64,8.1,1.1,2.85,30.35,72.25,0.68,223.25,13.0,,-0.1,0.65,0.0,24.43
2022-09-18 01:00:00,2022-09-18 02:00:00,8.5,22.5,10.25,15.35,16.52,6.1,5.23,0.63,8.27,0.28,2.17,30.33,73.75,0.8,215.25,12.75,,-0.1,0.7,0.12,23.98
2022-09-18 02:00:00,2022-09-18 03:00:00,13.75,19.75,10.38,14.1,15.95,6.88,5.35,0.66,7.35,0.88,2.17,30.35,71.5,0.97,211.0,12.75,,-0.1,0.65,0.0,23.92
2022-09-18 03:00:00,2022-09-18 04:00:00,6.75,17.0,12.02,13.7,17.0,7.4,5.38,0.66,7.2,0.68,2.08,30.73,73.25,1.08,215.25,12.75,,-0.1,0.58,0.0,23.6
2022-09-18 04:00:00,2022-09-18 05:00:00,8.25,21.0,16.38,17.2,22.45,5.9,5.68,0.74,7.42,0.3,2.1,30.43,76.25,1.27,196.5,12.0,,-0.1,0.62,0.0,23.15
2022-09-18 05:00:00,2022-09-18 06:00:00,15.0,26.5,23.02,18.78,28.68,6.23,6.05,0.77,6.7,0.17,1.68,30.42,77.75,1.4,195.75,11.5,,-0.1,0.57,0.0,22.75
2022-09-18 06:00:00,2022-09-18 07:00:00,14.75,36.25,28.27,20.52,33.9,6.3,5.3,0.81,6.25,0.88,2.42,30.42,78.0,1.22,182.75,25.75,,-0.1,0.7,0.0,22.77
2022-09-18 07:00:00,2022-09-18 08:00:00,13.0,39.5,21.47,17.93,26.97,6.42,5.45,0.75,6.53,1.0,2.25,30.4,76.25,0.95,205.75,147.0,,-0.1,0.88,0.0,23.48
2022-09-18 08:00:00,2022-09-18 09:00:00,10.0,30.5,18.15,18.25,24.5,6.6,5.65,0.84,6.43,0.72,2.15,30.48,69.25,0.88,185.0,355.5,,-0.1,0.75,0.0,25.48
2022-09-18 09:00:00,2022-09-18 10:00:00,9.75,35.5,23.47,21.95,30.75,7.95,5.42,0.86,6.35,1.08,2.5,30.7,66.0,0.88,141.5,380.5,,-0.1,0.95,0.0,26.28
2022-09-18 10:00:00,2022-09-18 11:00:00,11.25,39.25,23.6,23.85,31.9,7.6,4.95,0.92,7.15,1.3,3.77,31.02,64.0,0.9,174.25,520.25,,-0.1,1.05,0.0,26.88
2022-09-18 11:00:00,2022-09-18 12:00:00,17.25,46.0,28.0,26.5,36.85,9.35,4.05,0.94,6.6,1.2,3.3,31.25,62.0,0.95,165.5,560.25,,-0.1,0.98,0.0,27.45
2022-09-18 12:00:00,2022-09-18 13:00:00,14.0,42.5,15.47,19.87,23.17,6.93,3.2,0.83,7.38,1.12,3.95,31.25,61.0,0.97,165.5,435.75,,-0.1,1.1,0.0,27.77
2022-09-18 13:00:00,2022-09-18 14:00:00,10.25,32.0,13.2,20.12,21.42,6.25,3.83,0.76,8.15,1.27,3.68,30.75,61.75,1.0,144.0,91.75,,-0.1,1.02,0.0,27.5
2022-09-18 14:00:00,2022-09-18 15:00:00,9.5,31.5,11.45,18.52,19.15,6.7,4.32,0.74,8.75,0.97,3.3,30.8,63.0,0.97,133.75,57.5,,-0.1,0.78,0.0,27.02
2022-09-18 15:00:00,2022-09-18 16:00:00,14.0,33.5,19.33,23.4,28.12,6.95,5.33,0.86,7.17,1.38,2.7,30.5,62.25,0.88,147.75,50.0,,-0.1,0.68,0.0,27.05
2022-09-18 16:00:00,2022-09-18 17:00:00,13.25,44.25,16.5,23.65,25.98,6.45,4.92,0.86,8.3,1.75,4.5,30.52,63.0,0.8,207.5,40.5,,-0.1,0.93,0.0,26.88
2022-09-18 17:00:00,2022-09-18 18:00:00,11.5,43.25,13.05,21.55,22.12,6.33,3.55,0.77,8.62,1.23,3.0,30.52,64.25,0.65,174.0,26.25,,-0.1,0.72,0.0,26.15
2022-09-18 18:00:00,2022-09-18 19:00:00,12.25,35.25,11.53,20.65,20.38,6.72,5.12,0.76,7.2,0.42,2.8,30.43,67.25,0.5,248.0,12.5,,-0.1,0.75,0.0,25.33
2022-09-18 19:00:00,2022-09-18 20:00:00,11.25,26.75,14.65,22.8,24.05,6.85,4.28,0.82,7.35,0.5,2.88,30.38,67.5,0.7,193.75,11.75,,-0.1,0.83,0.0,25.13
2022-09-18 20:00:00,2022-09-18 21:00:00,13.25,28.0,16.38,23.83,26.0,6.92,5.12,0.76,6.78,1.15,3.65,30.4,66.75,0.7,148.0,11.75,,-0.1,1.07,0.0,25.23
2022-09-18 21:00:00,2022-09-18 22:00:00,9.5,32.25,10.82,20.82,19.88,6.83,4.7,0.77,7.18,1.12,2.45,30.77,67.5,0.6,105.0,13.75,,-0.1,0.75,0.0,24.92
2022-09-18 22:00:00,2022-09-18 23:00:00,12.75,27.0,7.05,15.22,13.8,7.07,4.8,0.78,8.65,0.57,2.47,30.85,67.75,0.62,124.67,14.5,,-0.1,0.83,0.0,24.8
2022-09-18 23:00:00,2022-09-19 00:00:00,9.75,24.25,4.28,8.75,8.12,7.53,4.42,0.75,9.95,0.17,1.73,31.77,68.0,0.75,74.0,13.0,,-0.1,0.7,0.0,24.73
2022-09-19 00:00:00,2022-09-19 01:00:00,10.75,18.5,6.62,10.67,11.08,7.65,4.9,0.74,9.07,0.0,1.45,32.52,69.0,0.7,56.75,12.75,,-0.1,0.75,0.0,24.52
2022-09-19 01:00:00,2022-09-19 02:00:00,8.75,23.5,5.83,9.32,9.7,7.5,4.85,0.71,8.95,0.0,1.88,32.5,72.25,0.75,155.0,12.75,,-0.1,1.02,0.0,24.07
2022-09-19 02:00:00,2022-09-19 03:00:00,13.0,17.5,7.08,10.07,11.1,7.45,5.1,0.7,8.05,0.0,1.93,32.58,74.5,0.82,204.5,13.0,,-0.1,0.55,0.0,23.45
2022-09-19 03:00:00,2022-09-19 04:00:00,10.75,22.75,20.15,13.17,23.35,9.1,4.88,0.8,7.13,0.0,2.48,32.92,75.0,1.08,227.25,11.25,,-0.1,0.62,0.12,23.17
2022-09-19 04:00:00,2022-09-19 05:00:00,13.25,24.75,17.05,12.73,20.62,6.45,5.45,0.8,7.88,0.23,2.27,32.57,76.0,1.12,199.25,11.0,,-0.1,0.72,0.0,22.92
2022-09-19 05:00:00,2022-09-19 06:00:00,14.25,24.5,17.93,15.18,22.67,6.8,5.7,0.82,7.17,0.0,2.45,32.57,76.25,0.97,160.0,11.0,,-0.1,0.47,0.0,22.73
2022-09-19 06:00:00,2022-09-19 07:00:00,16.5,31.5,32.53,20.4,37.27,7.12,5.45,1.0,6.07,0.0,2.75,32.35,78.5,1.0,160.5,31.25,,-0.1,0.75,0.0,22.48
2022-09-19 07:00:00,2022-09-19 08:00:00,20.5,46.25,33.32,20.25,37.88,6.45,6.02,0.85,6.08,1.05,2.85,30.38,77.75,1.18,146.25,89.75,,-0.1,0.88,0.0,22.77
2022-09-19 08:00:00,2022-09-19 09:00:00,19.0,41.25,25.33,19.82,31.15,5.97,6.5,0.84,6.4,1.1,2.5,29.48,73.75,1.4,181.75,230.25,,-0.1,0.7,0.0,23.65
2022-09-19 09:00:00,2022-09-19 10:00:00,19.0,40.0,24.02,20.45,30.43,6.77,5.92,0.81,6.22,1.23,3.2,29.45,71.75,1.12,160.75,247.5,,-0.1,1.02,0.0,24.48
2022-09-19 10:00:00,2022-09-19 11:00:00,18.5,36.25,25.45,23.12,32.98,7.35,5.25,0.81,6.78,1.32,3.55,29.98,71.25,1.05,119.25,196.25,,-0.1,1.12,0.0,24.68
2022-09-19 11:00:00,2022-09-19 12:00:00,17.75,47.25,27.65,26.25,36.45,7.65,6.8,0.94,6.0,1.43,3.72,30.17,69.0,0.95,95.5,207.5,,-0.1,1.25,0.0,25.25
2022-09-19 12:00:00,2022-09-19 13:00:00,18.25,56.0,20.37,19.1,26.73,6.97,6.8,0.84,5.53,1.3,3.98,30.7,68.0,0.75,132.5,211.25,,-0.1,1.28,0.0,25.8
2022-09-19 13:00:00,2022-09-19 14:00:00,14.0,43.5,14.48,15.88,20.23,6.73,7.12,0.8,7.3,0.8,2.62,31.07,67.5,0.85,66.67,182.25,,-0.1,1.17,0.0,25.8
2022-09-19 14:00:00,2022-09-19 15:00:00,15.0,39.0,10.32,14.68,16.2,7.0,6.62,0.78,7.9,0.38,2.53,31.12,67.75,0.7,106.25,143.5,,-0.1,0.83,0.0,25.83
2022-09-19 15:00:00,2022-09-19 16:00:00,10.75,29.5,9.28,13.43,14.67,7.17,6.03,0.79,8.28,0.53,2.77,31.6,69.5,0.65,143.0,96.5,,-0.05,0.8,0.0,25.48
2022-09-19 16:00:00,2022-09-19 17:00:00,15.25,29.75,13.42,17.62,20.3,7.88,5.98,0.9,8.43,0.28,2.38,31.92,69.75,0.72,158.75,72.5,,-0.1,1.02,0.0,25.3
2022-09-19 17:00:00,2022-09-19 18:00:00,13.0,35.25,10.9,15.32,17.0,6.2,7.45,0.71,8.82,0.85,2.75,31.48,68.0,0.95,87.0,31.25,,-0.1,1.77,0.0,24.8
2022-09-19 18:00:00,2022-09-19 19:00:00,12.25,34.25,9.7,15.98,16.4,6.33,4.52,0.67,9.38,0.0,2.23,30.58,67.0,0.95,93.75,13.25,,-0.1,0.83,0.0,24.7
2022-09-19 19:00:00,2022-09-19 20:00:00,11.5,30.5,7.45,14.25,13.62,6.38,2.85,0.68,9.1,0.78,3.15,30.42,67.0,1.03,68.0,12.25,,-0.1,8.22,0.0,24.7
2022-09-19 20:00:00,2022-09-19 21:00:00,16.0,33.25,10.97,17.57,18.27,6.28,2.45,0.74,7.18,0.75,2.22,30.42,67.75,0.72,135.25,12.0,,-0.1,3.15,0.0,24.43
2022-09-19 21:00:00,2022-09-19 22:00:00,16.0,28.0,14.25,22.15,23.4,6.5,2.83,0.81,5.95,0.68,2.67,30.38,70.0,0.53,169.5,12.0,,-0.1,1.85,0.0,24.1
2022-09-19 22:00:00,2022-09-19 23:00:00,14.75,26.25,9.0,18.15,16.98,5.85,3.25,0.65,7.57,0.17,2.48,30.33,70.5,0.6,231.75,12.5,,-0.1,1.55,0.0,24.1
2022-09-19 23:00:00,2022-09-20 00:00:00,10.25,23.0,6.55,15.32,13.5,6.12,2.42,0.63,9.6,0.0,1.77,30.27,69.5,0.72,143.0,13.0,,-0.1,0.88,0.0,23.98
2022-09-20 00:00:00,2022-09-20 01:00:00,9.0,31.25,6.27,15.2,13.18,5.88,3.82,0.61,10.0,0.0,1.38,30.3,68.5,0.8,123.0,13.0,,-0.1,0.8,0.0,23.6
2022-09-20 01:00:00,2022-09-20 02:00:00,11.0,36.25,3.7,10.5,8.6,5.5,4.92,0.56,12.28,0.0,0.62,30.3,67.5,0.88,165.0,12.75,,-0.1,0.55,0.0,23.4
2022-09-20 02:00:00,2022-09-20 03:00:00,10.25,31.5,3.3,7.0,6.38,6.25,4.7,0.58,12.75,0.0,0.0,30.32,69.25,0.92,122.0,13.0,,-0.1,0.6,0.0,23.0
2022-09-20 03:00:00,2022-09-20 04:00:00,15.75,34.25,5.5,8.0,8.7,6.55,4.62,0.59,11.17,0.0,0.0,30.65,70.0,1.02,156.5,13.25,,-0.1,0.47,0.0,22.55
2022-09-20 04:00:00,2022-09-20 05:00:00,11.75,37.5,5.08,10.9,9.93,6.17,4.12,0.58,10.68,0.0,0.0,30.33,70.75,1.0,203.75,13.0,,-0.1,0.53,0.0,22.15
2022-09-20 05:00:00,2022-09-20 06:00:00,11.0,36.0,10.27,15.62,16.68,6.05,4.53,0.64,9.83,0.0,0.0,30.33,71.0,1.0,176.0,13.0,,-0.1,0.57,0.0,22.02
2022-09-20 06:00:00,2022-09-20 07:00:00,21.0,57.0,19.3,22.05,27.45,5.82,5.7,0.77,8.42,0.0,0.57,30.22,72.0,1.1,197.5,36.5,,-0.1,0.4,0.0,21.83
2022-09-20 07:00:00,2022-09-20 08:00:00,20.5,58.25,20.68,22.08,28.57,6.47,6.92,0.77,8.15,0.0,1.95,30.25,70.75,1.38,203.75,142.5,,-0.1,0.53,0.0,22.4
2022-09-20 08:00:00,2022-09-20 09:00:00,19.5,59.5,24.35,25.02,33.12,5.72,6.97,0.9,8.35,1.12,2.75,30.25,69.0,1.48,228.0,252.75,,-0.1,0.68,0.0,23.48
2022-09-20 09:00:00,2022-09-20 10:00:00,22.0,55.0,26.28,23.78,34.1,5.18,7.38,1.0,8.32,1.52,3.75,30.38,68.75,1.38,225.75,317.25,,-0.1,1.0,0.0,24.0
2022-09-20 10:00:00,2022-09-20 11:00:00,21.25,60.0,19.98,22.68,28.33,7.35,6.3,0.82,9.55,1.33,4.28,30.83,65.0,1.23,219.0,509.25,,-0.1,1.1,0.0,25.48
2022-09-20 11:00:00,2022-09-20 12:00:00,12.5,48.75,25.65,27.9,35.65,8.45,6.4,0.95,7.85,1.12,3.82,31.35,64.25,1.0,203.75,326.5,,-0.1,0.95,0.0,25.85
2022-09-20 12:00:00,2022-09-20 13:00:00,19.0,48.75,15.8,21.4,24.23,6.6,4.72,0.91,8.1,1.1,4.53,31.77,64.5,0.88,175.75,237.75,,-0.1,1.27,0.0,25.85
2022-09-20 13:00:00,2022-09-20 14:00:00,16.0,42.5,11.82,16.95,18.65,7.0,3.95,0.84,10.7,1.55,4.7,31.83,62.25,0.75,117.75,153.0,,-0.1,1.38,0.0,26.35
2022-09-20 14:00:00,2022-09-20 15:00:00,17.25,48.25,10.55,18.2,18.25,7.58,4.05,0.91,10.78,1.43,3.9,31.98,61.25,0.8,79.0,118.75,,-0.1,1.25,0.0,26.28
2022-09-20 15:00:00,2022-09-20 16:00:00,21.75,59.25,8.88,18.3,16.93,6.97,4.32,0.8,9.98,1.35,3.1,31.17,62.0,0.82,33.67,67.0,,-0.1,0.83,0.0,25.82
2022-09-20 16:00:00,2022-09-20 17:00:00,21.5,53.25,9.58,17.1,16.88,6.87,4.85,0.83,10.3,0.28,2.38,30.85,66.0,0.85,31.33,76.5,,-0.1,0.8,0.0,25.3
2022-09-20 17:00:00,2022-09-20 18:00:00,15.25,51.75,10.18,21.3,19.62,6.5,4.72,0.86,10.7,0.53,2.73,30.73,67.0,0.85,36.75,32.0,,-0.1,0.77,0.0,24.57
2022-09-20 18:00:00,2022-09-20 19:00:00,19.25,59.0,14.2,26.12,25.43,7.28,4.67,0.83,10.45,1.28,3.6,30.5,65.25,0.85,83.75,12.5,,-0.1,0.97,0.0,24.27
2022-09-20 19:00:00,2022-09-20 20:00:00,19.25,68.75,11.33,24.78,22.4,6.78,5.05,0.79,9.93,1.7,4.6,30.48,64.0,0.85,90.75,12.0,,-0.1,0.88,0.0,24.08
2022-09-20 20:00:00,2022-09-20 21:00:00,16.25,48.25,5.12,16.6,13.0,6.48,4.9,0.64,12.55,0.92,2.43,30.4,63.25,0.82,98.0,12.0,,-0.1,0.85,0.0,24.0
2022-09-20 21:00:00,2022-09-20 22:00:00,14.0,33.5,5.58,18.32,14.22,6.85,4.42,0.67,11.93,0.35,1.62,30.4,63.0,0.83,181.0,12.0,,-0.1,0.53,0.0,24.1
2022-09-20 22:00:00,2022-09-20 23:00:00,13.75,32.5,6.5,17.1,14.38,6.0,5.05,0.66,12.65,0.0,1.53,30.38,62.0,0.88,176.75,12.0,,-0.1,0.5,0.0,24.08
2022-09-20 23:00:00,2022-09-21 00:00:00,13.25,36.5,4.42,11.3,9.6,6.32,4.38,0.67,14.1,0.0,1.77,30.67,62.0,0.9,195.0,12.0,,-0.1,0.48,0.0,24.02
2022-09-21 00:00:00,2022-09-21 01:00:00,15.0,41.5,3.42,8.22,7.18,6.75,4.78,0.59,14.53,0.0,1.5,32.23,61.75,0.85,153.5,12.0,,-0.1,0.8,0.0,23.9
2022-09-21 01:00:00,2022-09-21 02:00:00,15.5,32.75,3.75,8.6,7.62,6.9,6.33,0.62,12.85,0.0,1.5,32.45,68.0,0.88,182.25,12.0,,-0.1,0.57,0.0,23.38
2022-09-21 02:00:00,2022-09-21 03:00:00,9.0,28.5,3.45,8.6,7.38,6.95,5.32,0.67,9.9,0.0,1.27,32.53,71.75,0.88,194.25,12.0,,-0.1,0.67,0.0,22.8
2022-09-21 03:00:00,2022-09-21 04:00:00,11.5,28.0,6.0,8.48,9.38,7.78,4.78,0.72,9.3,0.0,1.82,33.45,74.5,0.98,222.0,12.0,,-0.1,0.55,0.0,22.55
2022-09-21 04:00:00,2022-09-21 05:00:00,11.5,27.5,11.28,12.9,16.05,7.4,5.53,0.82,8.5,0.0,1.35,33.95,76.25,1.18,213.5,11.0,,-0.1,0.65,0.0,22.28
2022-09-21 05:00:00,2022-09-21 06:00:00,16.5,22.0,17.25,15.88,22.45,7.5,5.73,0.88,8.23,0.0,1.9,33.98,78.5,1.3,225.75,11.5,,-0.1,0.75,0.0,22.0
2022-09-21 06:00:00,2022-09-21 07:00:00,18.25,41.5,29.52,21.85,35.65,8.65,6.25,1.0,7.05,0.47,2.45,33.95,79.5,1.38,221.75,27.75,,-0.1,0.8,0.0,21.83
2022-09-21 07:00:00,2022-09-21 08:00:00,19.25,52.0,30.38,22.25,36.5,7.97,5.97,0.93,6.7,1.12,3.25,34.27,77.25,1.05,201.0,63.75,,-0.1,1.12,0.0,22.1
2022-09-21 08:00:00,2022-09-21 09:00:00,18.75,43.5,23.55,21.85,30.73,5.55,6.95,0.66,7.23,1.25,3.38,30.45,72.75,1.08,166.75,303.75,,-0.1,1.1,0.0,23.48
2022-09-21 09:00:00,2022-09-21 10:00:00,16.0,42.5,17.35,19.2,24.33,6.3,7.35,0.64,8.3,1.2,2.8,29.65,66.75,0.93,132.0,461.75,,-0.1,0.82,0.0,25.22
2022-09-21 10:00:00,2022-09-21 11:00:00,19.5,37.25,16.1,20.55,24.02,7.8,7.3,0.77,8.7,1.15,2.9,30.1,63.5,1.0,102.0,566.5,,-0.1,0.85,0.0,26.12
2022-09-21 11:00:00,2022-09-21 12:00:00,19.75,42.75,8.4,15.45,15.05,7.85,6.55,0.71,9.7,0.73,2.2,30.78,61.75,0.95,66.25,578.0,,-0.1,0.85,0.0,26.62
2022-09-21 12:00:00,2022-09-21 13:00:00,16.0,38.5,12.2,16.93,18.93,7.1,6.97,0.73,8.0,0.45,2.22,31.47,60.75,0.93,60.0,387.25,,-0.1,0.82,0.0,26.82
2022-09-21 13:00:00,2022-09-21 14:00:00,15.75,35.75,14.15,18.1,21.12,7.65,6.47,0.72,8.75,0.23,2.85,31.8,60.25,1.02,107.5,117.0,,-0.1,0.82,0.0,26.7
