REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars)
1947,BC,Tame hay,2.36,5130.0,621000.0,299000.0,121000.0,14625
1947,BC,"Wheat, all",63.0,1530.0,63900.0,103000.0,41700.0,4015
1947,CA,Barley,51.0,1020.0,3045500.0,7391400.0,2991300.0,154010
1947,CA,"Beans, all dry (white and coloured)",200.0,1005.0,35000.0,85900.0,34750.0,7017
1947,CA,Buckwheat,53.0,965.0,91000.0,232800.0,94100.0,4857
1947,CA,Canola (rapeseed),0.0,420.0,9900.0,58300.0,23600.0,0
1947,CA,Corn for grain,74.0,2395.0,175400.0,181500.0,73200.0,12893
1947,CA,Corn for silage,0.55,18330.0,2808000.0,378700.0,153200.0,15379
1947,CA,Flaxseed,206.0,485.0,351050.0,1791000.0,725150.0,72417
1947,CA,Mixed grains,46.0,1555.0,616900.0,981300.0,397250.0,28225
1947,CA,Oats,53.0,960.0,4167450.0,10733400.0,4342800.0,219500
1947,CA,"Peas, dry",102.0,955.0,42450.0,110200.0,44550.0,4319
1947,CA,"Rye, all",130.0,710.0,346300.0,1201500.0,486500.0,45072
1947,CA,"Rye, fall remaining",129.0,760.0,268600.0,,,34619
1947,CA,"Rye, spring",135.0,580.0,77700.0,331000.0,134200.0,10453
1947,CA,Soybeans,112.0,1225.0,30200.0,61000.0,24700.0,3397
1947,CA,Sugar beets,1.58,23300.0,549500.0,58405.0,23600.0,8685
1947,CA,Sunflower seed,0.0,785.0,7300.0,23000.0,9300.0,0
1947,CA,Tame hay,1.7,3660.0,15790000.0,10670800.0,4310000.0,268898
1947,CA,"Wheat, all",59.0,945.0,9211550.0,24122200.0,9761950.0,547751
1947,MA,Barley,51.0,960.0,740000.0,1901000.0,769000.0,37740
1947,MA,Buckwheat,76.0,835.0,750.0,2300.0,900.0,57
1947,MA,Canola (rapeseed),0.0,0.0,0.0,0.0,0.0,0
1947,MA,Corn for grain,55.0,1525.0,6400.0,10500.0,4200.0,353
1947,MA,Corn for silage,0.77,11400.0,57000.0,12400.0,5000.0,441
1947,MA,Flaxseed,206.0,590.0,143300.0,600000.0,243000.0,29554
1947,MA,Mixed grains,39.0,1165.0,6300.0,13400.0,5400.0,246
1947,MA,Oats,51.0,1075.0,566000.0,1301000.0,526000.0,28626
1947,MA,"Peas, dry",88.0,945.0,11900.0,31200.0,12600.0,1049
1947,MA,"Rye, all",144.0,915.0,14800.0,40000.0,16200.0,2124
1947,MA,"Rye, fall remaining",145.0,925.0,12000.0,,,1735
1947,MA,"Rye, spring",139.0,875.0,2800.0,8000.0,3200.0,389
1947,MA,Sugar beets,1.38,16300.0,58800.0,8910.0,3600.0,813
1947,MA,Sunflower seed,0.0,785.0,7300.0,23000.0,9300.0,0
1947,MA,Tame hay,1.26,4520.0,587000.0,330000.0,130000.0,7401
1947,MA,"Wheat, all",61.0,1130.0,1143000.0,2497000.0,1011000.0,69720
1947,MP,Barley,51.0,1485.0,12900.0,21400.0,8700.0,654
1947,MP,Mixed grains,42.0,1870.0,43500.0,57400.0,23250.0,1836
1947,MP,Oats,58.0,1255.0,180250.0,354800.0,143600.0,10463
1947,MP,Tame hay,2.09,3120.0,1470000.0,1164000.0,471000.0,30782
1947,MP,"Wheat, all",55.0,1370.0,2950.0,5300.0,2150.0,162
1947,NB,Barley,52.0,1500.0,6450.0,10600.0,4300.0,333
1947,NB,Buckwheat,59.0,1340.0,5900.0,10900.0,4400.0,348
1947,NB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1947,NB,Mixed grains,41.0,1715.0,1800.0,2600.0,1050.0,74
1947,NB,Oats,57.0,1220.0,87850.0,178000.0,72050.0,5012
1947,NB,Tame hay,2.04,3140.0,679000.0,534000.0,216000.0,13875
1947,NB,"Wheat, all",57.0,1400.0,1050.0,1900.0,750.0,60
1947,NS,Barley,52.0,1340.0,2950.0,5400.0,2200.0,153
1947,NS,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1947,NS,Mixed grains,54.0,1375.0,2200.0,3900.0,1600.0,118
1947,NS,Oats,59.0,1220.0,32500.0,65800.0,26650.0,1916
1947,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1947,NS,Tame hay,2.09,3800.0,630000.0,409000.0,166000.0,13156
1947,NS,"Wheat, all",50.0,1200.0,600.0,1200.0,500.0,30
1947,ON,Barley,52.0,1445.0,123000.0,210000.0,85000.0,6383
1947,ON,"Beans, all dry (white and coloured)",201.0,1010.0,34300.0,84100.0,34000.0,6903
1947,ON,Buckwheat,51.0,990.0,62100.0,155000.0,62700.0,3166
1947,ON,Corn for grain,74.0,2450.0,169000.0,171000.0,69000.0,12540
1947,ON,Corn for silage,0.48,19180.0,2263000.0,292000.0,118000.0,10924
1947,ON,Flaxseed,213.0,755.0,18750.0,61500.0,24900.0,4000
1947,ON,Mixed grains,46.0,1700.0,477400.0,694000.0,280900.0,21985
1947,ON,Oats,58.0,1225.0,577000.0,1162000.0,470200.0,33674
1947,ON,"Peas, dry",110.0,995.0,14900.0,37000.0,14950.0,1644
1947,ON,"Rye, all",101.0,1215.0,35900.0,73200.0,29600.0,3617
1947,ON,Soybeans,112.0,1225.0,30200.0,61000.0,24700.0,3397
1947,ON,Sugar beets,1.51,19900.0,149000.0,18603.0,7500.0,2251
1947,ON,Tame hay,1.57,4230.0,5974000.0,3490000.0,1412000.0,94068
1947,ON,"Wheat, all",52.0,1650.0,432300.0,646000.0,261700.0,22561
1947,ON,"Wheat, spring",52.0,1220.0,14300.0,29000.0,11700.0,746
1947,ON,"Wheat, winter remaining",52.0,1670.0,418000.0,,,21815
1947,PP,Barley,50.0,1000.0,2852000.0,7035000.0,2847000.0,143850
1947,PP,Canola (rapeseed),0.0,420.0,9900.0,58300.0,23600.0,0
1947,PP,Corn for silage,0.82,9870.0,76000.0,18900.0,7700.0,625
1947,PP,Flaxseed,206.0,475.0,331200.0,1724000.0,698000.0,68187
1947,PP,Mixed grains,37.0,1030.0,17400.0,41700.0,16900.0,648
1947,PP,Oats,50.0,935.0,2957000.0,7818000.0,3163000.0,148826
1947,PP,"Peas, dry",91.0,870.0,20750.0,59100.0,23900.0,1895
1947,PP,"Rye, all",134.0,680.0,308700.0,1124000.0,455200.0,41320
1947,PP,Sugar beets,1.61,25400.0,391000.0,38167.0,15400.0,6298
1947,PP,Tame hay,1.51,3520.0,2501000.0,1774000.0,710000.0,37698
1947,PP,"Wheat, all",60.0,920.0,8708000.0,23357000.0,9452000.0,520760
1947,PEI,Barley,48.0,1590.0,3500.0,5400.0,2200.0,168
1947,PEI,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1947,PEI,Mixed grains,42.0,1915.0,39500.0,50900.0,20600.0,1644
1947,PEI,Oats,59.0,1335.0,59900.0,111000.0,44900.0,3535
1947,PEI,Tame hay,2.33,1810.0,161000.0,221000.0,89000.0,3751
1947,PEI,"Wheat, all",55.0,1445.0,1300.0,2200.0,900.0,72
1947,QU,Barley,56.0,990.0,41300.0,103000.0,41700.0,2293
1947,QU,"Beans, all dry (white and coloured)",163.0,935.0,700.0,1800.0,750.0,114
1947,QU,Buckwheat,58.0,850.0,22250.0,64600.0,26100.0,1286
1947,QU,Corn for grain,0.0,0.0,0.0,0.0,0.0,0
1947,QU,Corn for silage,0.82,16730.0,435000.0,64200.0,26000.0,3552
1947,QU,Flaxseed,0.0,0.0,0.0,0.0,0.0,0
1947,QU,Mixed grains,48.0,1020.0,76700.0,186000.0,75300.0,3682
1947,QU,Oats,60.0,730.0,383200.0,1301000.0,526500.0,22861
1947,QU,"Peas, dry",145.0,810.0,2100.0,6400.0,2600.0,305
1947,QU,"Rye, all",52.0,915.0,1100.0,3000.0,1200.0,57
1947,QU,Sugar beets,1.43,13600.0,9500.0,1635.0,700.0,136
1947,QU,Tame hay,1.76,3270.0,5224000.0,3943800.0,1596000.0,91725
1947,QU,"Wheat, all",58.0,1000.0,4400.0,10900.0,4400.0,253
1947,SK,Barley,51.0,870.0,980000.0,2780000.0,1125000.0,49950
1947,SK,Canola (rapeseed),0.0,420.0,9900.0,58300.0,23600.0,0
1947,SK,Corn for silage,1.07,652.0,15000.0,5600.0,2300.0,160
1947,SK,Flaxseed,206.0,375.0,129500.0,850000.0,344000.0,26673
1947,SK,Mixed grains,36.0,775.0,3800.0,12000.0,4900.0,136
1947,SK,Oats,51.0,765.0,1234000.0,3983000.0,1612000.0,63200
1947,SK,"Peas, dry",91.0,735.0,2800.0,9400.0,3800.0,255
1947,SK,"Rye, all",131.0,605.0,185600.0,756000.0,306000.0,24236
1947,SK,"Rye, fall remaining",131.0,635.0,145000.0,,,18924
1947,SK,"Rye, spring",131.0,520.0,40600.0,192000.0,78000.0,5312
1947,SK,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0
1947,SK,Tame hay,1.64,2930.0,557000.0,475000.0,190000.0,9158
1947,SK,"Wheat, all",60.0,820.0,4708000.0,14226000.0,5757000.0,281990
1948,AB,Barley,43.0,1330.0,1197000.0,2226000.0,901000.0,51150
1948,AB,Corn for silage,0.67,15000.0,3000.0,600.0,200.0,20
1948,AB,Flaxseed,149.0,765.0,77500.0,250000.0,101000.0,11529
1948,AB,Mixed grains,37.0,1290.0,21700.0,41600.0,16800.0,796
1948,AB,Oats,40.0,1200.0,1188000.0,2452000.0,992000.0,46970
1948,AB,"Peas, dry",93.0,960.0,5650.0,14500.0,5900.0,528
1948,AB,"Rye, all",50.0,1005.0,259100.0,637000.0,258000.0,12954
1948,AB,"Rye, fall remaining",50.0,1160.0,188000.0,,,9398
1948,AB,"Rye, spring",50.0,740.0,71100.0,237000.0,96000.0,3556
1948,AB,Sugar beets,1.65,24900.0,293900.0,29198.0,11800.0,4854
1948,AB,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0
1948,AB,Tame hay,1.65,3600.0,1403000.0,969000.0,390000.0,23138
1948,AB,"Wheat, all",59.0,1235.0,3130000.0,6259000.0,2533000.0,185150
1948,BC,Barley,47.0,1675.0,15600.0,23000.0,9300.0,729
1948,BC,Corn for silage,0.99,23080.0,30000.0,3100.0,1300.0,297
1948,BC,Flaxseed,147.0,700.0,1650.0,5800.0,2350.0,243
1948,BC,Mixed grains,47.0,2000.0,1800.0,2200.0,900.0,84
1948,BC,Oats,45.0,1735.0,62000.0,88200.0,35700.0,2815
1948,BC,"Peas, dry",135.0,1100.0,1100.0,2500.0,1000.0,148
1948,BC,"Rye, all",53.0,1125.0,900.0,2000.0,800.0,48
1948,BC,Tame hay,2.72,5090.0,616000.0,300000.0,121000.0,16734
1948,BC,"Wheat, all",62.0,1425.0,53700.0,93100.0,37700.0,3336
1948,CA,Barley,44.0,1280.0,3314850.0,6400500.0,2589900.0,146735
1948,CA,"Beans, all dry (white and coloured)",151.0,1205.0,39050.0,80200.0,32450.0,5906
1948,CA,Buckwheat,56.0,1155.0,67950.0,145500.0,58900.0,3823
1948,CA,Canola (rapeseed),0.0,895.0,29000.0,80000.0,32400.0,0
1948,CA,Corn for grain,52.0,3100.0,322500.0,257900.0,104000.0,16739
1948,CA,Corn for silage,0.62,21080.0,3569000.0,418700.0,169300.0,22147
1948,CA,Flaxseed,150.0,590.0,468700.0,1958300.0,792700.0,70233
1948,CA,Mixed grains,47.0,2040.0,1095750.0,1326700.0,536950.0,51825
1948,CA,Oats,46.0,1215.0,5326350.0,10854500.0,4392000.0,243256
1948,CA,"Peas, dry",102.0,1200.0,31800.0,65500.0,26550.0,3235
1948,CA,"Rye, all",52.0,735.0,698600.0,2352200.0,952400.0,36052
1948,CA,"Rye, fall remaining",52.0,755.0,537100.0,,,27872
1948,CA,"Rye, spring",51.0,670.0,161500.0,594600.0,240700.0,8180
1948,CA,Soybeans,85.0,1305.0,49600.0,94000.0,38000.0,4195
1948,CA,Sugar beets,1.61,23400.0,570800.0,60065.0,24400.0,9202
1948,CA,Sunflower seed,0.0,895.0,10500.0,29000.0,11700.0,0
1948,CA,Tame hay,1.76,3790.0,15965000.0,10405200.0,4212000.0,280784
1948,CA,"Wheat, all",61.0,1080.0,10380750.0,23705300.0,9592900.0,630774
1948,MA,Barley,45.0,1575.0,980000.0,1540000.0,623000.0,44100
1948,MA,Buckwheat,64.0,835.0,750.0,2200.0,900.0,48
1948,MA,Canola (rapeseed),0.0,0.0,0.0,0.0,0.0,0
1948,MA,Corn for grain,49.0,1875.0,7500.0,9900.0,4000.0,371
1948,MA,Corn for silage,0.76,10000.0,54000.0,13300.0,5400.0,413
1948,MA,Flaxseed,150.0,590.0,238800.0,1000000.0,405000.0,35908
1948,MA,Mixed grains,41.0,1475.0,12400.0,20700.0,8400.0,512
1948,MA,Oats,42.0,1535.0,876000.0,1412000.0,571000.0,36920
1948,MA,"Peas, dry",85.0,1070.0,7400.0,17000.0,6900.0,626
1948,MA,"Rye, all",51.0,1060.0,50500.0,117600.0,47700.0,2575
1948,MA,"Rye, fall remaining",51.0,1075.0,42000.0,,,2143
1948,MA,"Rye, spring",51.0,975.0,8500.0,21600.0,8700.0,432
1948,MA,Sugar beets,1.58,18700.0,73000.0,9531.0,3900.0,1153
1948,MA,Sunflower seed,0.0,895.0,10500.0,29000.0,11700.0,0
1948,MA,Tame hay,1.25,4290.0,558000.0,317000.0,130000.0,6958
1948,MA,"Wheat, all",61.0,1550.0,1361000.0,2172000.0,879000.0,83000
1948,MP,Barley,55.0,1700.0,13250.0,19300.0,7800.0,734
1948,MP,Mixed grains,48.0,2070.0,47950.0,57200.0,23150.0,2300
1948,MP,Oats,55.0,1445.0,200350.0,342300.0,138500.0,10965
1948,MP,Tame hay,1.73,4160.0,1885000.0,1119000.0,453000.0,32534
1948,MP,"Wheat, all",67.0,1535.0,4150.0,6600.0,2700.0,278
1948,NB,Barley,55.0,1720.0,6700.0,9600.0,3900.0,368
1948,NB,Buckwheat,61.0,1345.0,5650.0,10400.0,4200.0,346
1948,NB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1948,NB,Mixed grains,45.0,1900.0,1900.0,2500.0,1000.0,85
1948,NB,Oats,54.0,1450.0,100800.0,172000.0,69600.0,5425
1948,NB,Tame hay,1.72,3580.0,742000.0,511000.0,207000.0,12761
1948,NB,"Wheat, all",69.0,1700.0,1700.0,2500.0,1000.0,118
1948,NS,Barley,58.0,1625.0,3250.0,5000.0,2000.0,189
1948,NS,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1948,NS,Mixed grains,50.0,1665.0,3250.0,4800.0,1950.0,161
1948,NS,Oats,60.0,1375.0,34600.0,62300.0,25200.0,2086
1948,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1948,NS,Tame hay,1.91,4500.0,706000.0,389000.0,157000.0,13459
1948,NS,"Wheat, all",64.0,1275.0,700.0,1300.0,550.0,45
1948,ON,Barley,51.0,1850.0,152000.0,203000.0,82200.0,7751
1948,ON,"Beans, all dry (white and coloured)",151.0,1205.0,38200.0,78300.0,31700.0,5762
1948,ON,Buckwheat,53.0,1080.0,35550.0,81200.0,32900.0,1877
1948,ON,Corn for grain,52.0,3150.0,315000.0,248000.0,100000.0,16368
1948,ON,Corn for silage,0.58,22330.0,2925000.0,324000.0,131000.0,17023
1948,ON,Flaxseed,150.0,810.0,23750.0,72500.0,29350.0,3553
1948,ON,Mixed grains,47.0,2195.0,882600.0,994000.0,402300.0,41077
1948,ON,Oats,53.0,1595.0,1046300.0,1623000.0,656800.0,55630
1948,ON,"Peas, dry",105.0,1470.0,14200.0,23800.0,9650.0,1490
1948,ON,"Rye, all",60.0,1390.0,68200.0,121000.0,49000.0,4083
1948,ON,Soybeans,85.0,1305.0,49600.0,94000.0,38000.0,4195
1948,ON,Sugar beets,1.59,23800.0,178900.0,18457.0,7500.0,2837
1948,ON,Tame hay,1.61,4370.0,5844000.0,3305000.0,1337000.0,93861
1948,ON,"Wheat, all",75.0,2005.0,627600.0,774000.0,312800.0,47264
1948,ON,"Wheat, spring",75.0,1495.0,29600.0,49000.0,19800.0,2230
1948,ON,"Wheat, winter remaining",75.0,2040.0,598000.0,,,45034
1948,PP,Barley,44.0,1255.0,3091000.0,6082000.0,2461000.0,135150
1948,PP,Canola (rapeseed),0.0,895.0,29000.0,80000.0,32400.0,0
1948,PP,Corn for silage,0.9,8640.0,70000.0,20200.0,8100.0,627
1948,PP,Flaxseed,150.0,585.0,443300.0,1880000.0,761000.0,66437
1948,PP,Mixed grains,39.0,1285.0,40800.0,78300.0,31700.0,1577
1948,PP,Oats,41.0,1130.0,3437000.0,7516000.0,3041000.0,139960
1948,PP,"Peas, dry",88.0,1020.0,14000.0,33800.0,13700.0,1233
1948,PP,"Rye, all",51.0,695.0,627500.0,2224600.0,900700.0,31811
1948,PP,Sugar beets,1.64,23400.0,366900.0,38729.0,15700.0,6007
1948,PP,Tame hay,1.56,3690.0,2659000.0,1775000.0,720000.0,41401
1948,PP,"Wheat, all",60.0,1050.0,9689000.0,22820000.0,9235000.0,579480
1948,PEI,Barley,54.0,1735.0,3300.0,4700.0,1900.0,177
1948,PEI,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1948,PEI,Mixed grains,48.0,2120.0,42800.0,49900.0,20200.0,2054
1948,PEI,Oats,53.0,1485.0,64950.0,108000.0,43700.0,3454
1948,PEI,Tame hay,1.44,4910.0,437000.0,219000.0,89000.0,6314
1948,PEI,"Wheat, all",66.0,1520.0,1750.0,2800.0,1150.0,115
1948,QU,Barley,55.0,1455.0,43000.0,73200.0,29600.0,2371
1948,QU,"Beans, all dry (white and coloured)",169.0,1135.0,850.0,1900.0,750.0,144
1948,QU,Buckwheat,60.0,1245.0,26000.0,51700.0,20900.0,1552
1948,QU,Corn for grain,0.0,0.0,0.0,0.0,0.0,0
1948,QU,Corn for silage,0.77,18820.0,544000.0,71400.0,28900.0,4200
1948,QU,Flaxseed,0.0,0.0,0.0,0.0,0.0,0
1948,QU,Mixed grains,55.0,1555.0,122600.0,195000.0,78900.0,6787
1948,QU,Oats,58.0,1115.0,580700.0,1285000.0,520000.0,33886
1948,QU,"Peas, dry",146.0,1135.0,2500.0,5400.0,2200.0,364
1948,QU,"Rye, all",55.0,1055.0,2000.0,4600.0,1900.0,110
1948,QU,Sugar beets,1.43,20800.0,25000.0,2879.0,1200.0,358
1948,QU,Tame hay,1.94,3140.0,4961000.0,3906200.0,1581000.0,96254
1948,QU,"Wheat, all",66.0,1340.0,6300.0,11600.0,4700.0,416
1948,SK,Barley,44.0,975.0,914000.0,2316000.0,937000.0,39900
1948,SK,Canola (rapeseed),0.0,895.0,29000.0,80000.0,32400.0,0
1948,SK,Corn for silage,1.49,520.0,13000.0,6300.0,2500.0,194
1948,SK,Flaxseed,150.0,500.0,127000.0,630000.0,255000.0,19000
1948,SK,Mixed grains,40.0,1030.0,6700.0,16000.0,6500.0,269
1948,SK,Oats,41.0,930.0,1373000.0,3652000.0,1478000.0,56070
1948,SK,"Peas, dry",83.0,1055.0,950.0,2300.0,900.0,79
1948,SK,"Rye, all",51.0,535.0,317900.0,1470000.0,595000.0,16282
1948,SK,"Rye, fall remaining",51.0,515.0,236000.0,,,12090
1948,SK,"Rye, spring",51.0,600.0,81900.0,336000.0,136000.0,4192
1948,SK,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0
1948,SK,Tame hay,1.62,3490.0,698000.0,489000.0,200000.0,11305
1948,SK,"Wheat, all",60.0,895.0,5198000.0,14389000.0,5823000.0,311330
1949,AB,Barley,57.0,915.0,784000.0,2118000.0,857000.0,44640
1949,AB,Corn for silage,0.7,10000.0,4000.0,1000.0,400.0,28
1949,AB,Flaxseed,130.0,520.0,5700.0,28000.0,11000.0,742
1949,AB,Mixed grains,36.0,795.0,14100.0,43700.0,17700.0,511
1949,AB,Oats,47.0,885.0,848000.0,2369000.0,959000.0,39600
1949,AB,"Peas, dry",130.0,1045.0,2300.0,5500.0,2200.0,298
1949,AB,"Rye, all",46.0,460.0,60900.0,325000.0,132000.0,2808
1949,AB,"Rye, fall remaining",46.0,480.0,33000.0,,,1521
1949,AB,"Rye, spring",46.0,445.0,27900.0,155000.0,63000.0,1287
1949,AB,Sugar beets,1.5,22700.0,297500.0,32367.0,13100.0,4476
1949,AB,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0
1949,AB,Tame hay,1.87,2400.0,1009000.0,1030000.0,420000.0,18857
1949,AB,"Wheat, all",58.0,875.0,2803000.0,7900000.0,3197000.0,161710
1949,BC,Barley,58.0,1945.0,20400.0,26000.0,10500.0,1174
1949,BC,Corn for silage,0.88,24710.0,42000.0,4100.0,1700.0,368
1949,BC,Flaxseed,136.0,945.0,900.0,2400.0,950.0,122
1949,BC,Mixed grains,48.0,2175.0,1850.0,2100.0,850.0,88
1949,BC,Oats,53.0,1915.0,74900.0,96600.0,39100.0,3984
1949,BC,"Peas, dry",83.0,1430.0,2000.0,3500.0,1400.0,166
1949,BC,"Rye, all",48.0,1335.0,800.0,1600.0,600.0,38
1949,BC,Tame hay,2.34,4850.0,602000.0,306000.0,124000.0,14116
1949,BC,"Wheat, all",62.0,1755.0,85200.0,120000.0,48600.0,5293
1949,CA,Barley,60.0,1070.0,2569900.0,5923100.0,2396850.0,154181
1949,CA,"Beans, all dry (white and coloured)",123.0,1305.0,43450.0,82200.0,33250.0,5329
1949,CA,Buckwheat,57.0,1130.0,57600.0,126200.0,51050.0,3265
1949,CA,Canola (rapeseed),110.0,950.0,7700.0,20000.0,8100.0,850
1949,CA,Corn for grain,51.0,3145.0,355000.0,278000.0,112900.0,17960
1949,CA,Corn for silage,0.69,21610.0,3763000.0,430900.0,174100.0,26046
1949,CA,Flaxseed,131.0,450.0,56900.0,312000.0,125900.0,7430
1949,CA,Mixed grains,48.0,1680.0,986050.0,1449200.0,586400.0,47524
1949,CA,Oats,51.0,1055.0,4697800.0,10987900.0,4447200.0,239499
1949,CA,"Peas, dry",94.0,1155.0,21000.0,45300.0,18200.0,1967
1949,CA,"Rye, all",48.0,530.0,258900.0,1205500.0,488100.0,12460
1949,CA,"Rye, fall remaining",49.0,520.0,184300.0,,,8972
1949,CA,"Rye, spring",47.0,560.0,74600.0,328100.0,133500.0,3488
1949,CA,Soybeans,83.0,1685.0,71000.0,104000.0,42100.0,5899
1949,CA,Sugar beets,1.51,22800.0,779000.0,84216.0,34100.0,11749
1949,CA,Sunflower seed,84.0,475.0,11600.0,60000.0,24300.0,969
1949,CA,Tame hay,2.16,2920.0,12229000.0,10346100.0,4189000.0,264705
1949,CA,"Wheat, all",59.0,900.0,9962000.0,27387000.0,11082950.0,590003
1949,MA,Barley,64.0,1265.0,871000.0,1699000.0,688000.0,56000
1949,MA,Buckwheat,61.0,875.0,700.0,2100.0,800.0,43
1949,MA,Canola (rapeseed),0.0,0.0,0.0,0.0,0.0,0
1949,MA,Corn for grain,37.0,1575.0,14000.0,22000.0,8900.0,522
1949,MA,Corn for silage,0.89,10740.0,73000.0,16900.0,6800.0,648
1949,MA,Flaxseed,131.0,510.0,29200.0,140000.0,57000.0,3811
1949,MA,Mixed grains,38.0,1365.0,15000.0,27200.0,11000.0,573
1949,MA,Oats,50.0,1185.0,770000.0,1605000.0,650000.0,38423
1949,MA,"Peas, dry",72.0,1365.0,5450.0,10000.0,4000.0,390
1949,MA,"Rye, all",47.0,1040.0,19200.0,46100.0,18500.0,892
1949,MA,"Rye, fall remaining",47.0,1065.0,17000.0,,,791
1949,MA,"Rye, spring",46.0,880.0,2200.0,6100.0,2500.0,101
1949,MA,Sugar beets,1.58,18200.0,115000.0,15562.0,6300.0,1817
1949,MA,Sunflower seed,84.0,475.0,11600.0,60000.0,24300.0,969
1949,MA,Tame hay,1.46,3700.0,481000.0,327000.0,130000.0,7042
1949,MA,"Wheat, all",60.0,1210.0,1416000.0,2887000.0,1168000.0,84760
1949,MP,Barley,57.0,1620.0,13700.0,20900.0,8450.0,783
1949,MP,Mixed grains,48.0,2045.0,52300.0,63200.0,25550.0,2517
1949,MP,Oats,56.0,1455.0,198000.0,336300.0,136100.0,11028
1949,MP,Tame hay,1.64,3610.0,1561000.0,1068000.0,433000.0,25626
1949,MP,"Wheat, all",68.0,1510.0,4600.0,7500.0,3050.0,311
1949,NB,Barley,58.0,1560.0,7100.0,11200.0,4550.0,413
1949,NB,Buckwheat,59.0,1395.0,5650.0,10000.0,4050.0,333
1949,NB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1949,NB,Mixed grains,45.0,1880.0,2350.0,3100.0,1250.0,105
1949,NB,Oats,56.0,1410.0,97000.0,170000.0,68800.0,5409
1949,NB,Tame hay,1.6,2910.0,577000.0,489000.0,198000.0,9222
1949,NB,"Wheat, all",69.0,1520.0,1750.0,2900.0,1150.0,120
1949,NS,Barley,58.0,1600.0,3200.0,4900.0,2000.0,185
1949,NS,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1949,NS,Mixed grains,51.0,1930.0,4050.0,5200.0,2100.0,206
1949,NS,Oats,60.0,1525.0,38450.0,62300.0,25200.0,2293
1949,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1949,NS,Tame hay,1.82,4030.0,596000.0,365000.0,148000.0,10840
1949,NS,"Wheat, all",63.0,1455.0,800.0,1300.0,550.0,50
1949,ON,Barley,57.0,1630.0,131300.0,199000.0,80500.0,7538
1949,ON,"Beans, all dry (white and coloured)",122.0,1310.0,42900.0,80900.0,32700.0,5239
1949,ON,Buckwheat,56.0,1125.0,29000.0,63800.0,25800.0,1613
1949,ON,Corn for grain,51.0,3280.0,341000.0,256000.0,104000.0,17438
1949,ON,Corn for silage,0.64,22470.0,2966000.0,327000.0,132000.0,18966
1949,ON,Flaxseed,130.0,740.0,5900.0,19600.0,7950.0,769
1949,ON,Mixed grains,48.0,1780.0,791100.0,1098000.0,444300.0,37596
1949,ON,Oats,54.0,1315.0,959800.0,1804000.0,730100.0,52280
1949,ON,"Peas, dry",91.0,1040.0,8250.0,19700.0,7950.0,748
1949,ON,"Rye, all",52.0,1320.0,55500.0,104000.0,42100.0,2905
1949,ON,Soybeans,83.0,1685.0,71000.0,104000.0,42100.0,5899
1949,ON,Sugar beets,1.5,24900.0,304300.0,30050.0,12200.0,4565
1949,ON,Tame hay,2.34,2890.0,3817000.0,3267000.0,1322000.0,89493
1949,ON,"Wheat, all",65.0,2000.0,585300.0,723700.0,292500.0,38074
1949,ON,"Wheat, spring",65.0,1215.0,27300.0,55700.0,22500.0,1775
1949,ON,"Wheat, winter remaining",65.0,2065.0,558000.0,,,36299
1949,PP,Barley,60.0,1045.0,2373000.0,5617000.0,2273000.0,142880
1949,PP,Canola (rapeseed),110.0,950.0,7700.0,20000.0,8100.0,850
1949,PP,Corn for silage,0.94,9660.0,85000.0,21800.0,8800.0,800
1949,PP,Flaxseed,131.0,430.0,50100.0,290000.0,117000.0,6539
1949,PP,Mixed grains,37.0,1015.0,37300.0,90900.0,36800.0,1391
1949,PP,Oats,48.0,985.0,2929000.0,7355000.0,2977000.0,140923
1949,PP,"Peas, dry",88.0,1280.0,8950.0,17500.0,7000.0,789
1949,PP,"Rye, all",47.0,450.0,200600.0,1095100.0,443500.0,9400
1949,PP,Sugar beets,1.53,21300.0,412500.0,47929.0,19400.0,6293
1949,PP,Tame hay,1.72,2740.0,2079000.0,1874000.0,760000.0,35715
1949,PP,"Wheat, all",59.0,865.0,9281000.0,26524000.0,10734000.0,545930
1949,PEI,Barley,54.0,1790.0,3400.0,4800.0,1900.0,185
1949,PEI,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1949,PEI,Mixed grains,48.0,2070.0,45900.0,54900.0,22200.0,2206
1949,PEI,Oats,53.0,1485.0,62550.0,104000.0,42100.0,3326
